u,v,key,weighted_noise,predicted_noise,combined_noise
662912,297822246,0,68.92429585360082,,68.92429585360082
662912,10580388423,0,68.91410331103305,,68.91410331103305
20919924,20919922,0,60.330803558399246,,60.330803558399246
20919924,20919923,0,57.80113682627787,,57.80113682627787
20919924,662912,0,64.32915814546243,,64.32915814546243
3772034599,4014446446,0,62.28943301972876,,62.28943301972876
3772034599,3772034600,0,59.73708649274212,,59.73708649274212
3772034599,662912,0,66.7269082181113,,66.7269082181113
297822246,1217365722,0,62.628886026190706,,62.628886026190706
297822246,662912,0,68.92429585360081,,68.92429585360081
297822246,4945875322,0,68.92871434278655,,68.92871434278655
297822246,4572131803,0,68.72563493337269,,68.72563493337269
10580388423,662914,0,68.96751105331779,,68.96751105331779
10580388423,662912,0,68.91410331103303,,68.91410331103303
10580388423,10580388419,0,60.8131562638786,,60.8131562638786
662914,8088718,0,68.91954581250732,,68.91954581250732
662914,283204363,0,68.98790388067508,,68.98790388067508
662914,10776408,0,68.99360423756717,,68.99360423756717
662914,10580388423,0,68.96751105331779,,68.96751105331779
8088718,662914,0,68.91954581250732,,68.91954581250732
283204363,662914,0,68.98790388067508,,68.98790388067508
283204363,4551111285,0,68.62600145881822,,68.62600145881822
283204363,662918,0,68.89954117712722,,68.89954117712722
10776408,10580388429,0,64.87727840210904,,64.87727840210904
10776408,662914,0,68.99360423756718,,68.99360423756718
10776408,5068032707,0,68.95460644792732,,68.95460644792732
662915,8086156,0,68.73196229392647,,68.73196229392647
662915,3910621235,0,68.7558097115393,,68.7558097115393
662915,8899200211,0,65.10469738775684,,65.10469738775684
8086156,662915,0,68.73196229392647,,68.73196229392647
8086156,8086157,0,68.58703681784911,,68.58703681784911
8899200211,8992401153,0,61.73595641640565,,61.73595641640565
8899200211,662915,0,65.10469738775684,,65.10469738775684
8899200211,8899200189,0,59.085773423635786,,59.085773423635786
662918,18220162,0,68.86565159575423,,68.86565159575423
662918,18222718,0,66.99327151788552,,66.99327151788552
662918,283204363,0,68.89954117712722,,68.89954117712722
18220162,662918,0,68.86565159575423,,68.86565159575423
18220162,18220165,0,63.57273187286859,,63.57273187286859
18220162,662919,0,68.88342493287055,,68.88342493287055
18222718,662918,0,66.99327151788552,,66.99327151788552
662919,18220164,0,61.59503721331261,,61.59503721331261
662919,662920,0,68.89565156722979,,68.89565156722979
662919,18220162,0,68.88342493287055,,68.88342493287055
18220164,10301068,0,63.6865485776121,,63.6865485776121
18220164,18220163,0,63.485444457279726,,63.485444457279726
18220164,662919,0,61.59503721331261,,61.59503721331261
662920,576649422,0,66.69693298111768,,66.69693298111768
662920,18220161,0,68.87837149889097,,68.87837149889097
662920,662919,0,68.89565156722978,,68.89565156722978
576649422,576648256,0,60.502947445630376,,60.502947445630376
576649422,576649427,0,57.25516691067311,,57.25516691067311
576649422,662920,0,66.69693298111768,,66.69693298111768
18220161,576649427,0,61.53904788523646,,61.53904788523646
18220161,662921,0,68.85311870412139,,68.85311870412139
18220161,662920,0,68.87837149889096,,68.87837149889096
662921,662922,0,68.84282434593011,,68.84282434593011
662921,572694452,0,64.04382577450001,,64.04382577450001
662921,18220161,0,68.85311870412139,,68.85311870412139
662922,662921,0,68.84282434593011,,68.84282434593011
662922,572694441,0,61.66078466312278,,61.66078466312278
662922,18220160,0,68.8427674813566,,68.8427674813566
572694452,572694449,0,54.109177019627005,,54.109177019627005
572694452,572694441,0,54.09104412886802,,54.09104412886802
572694452,662921,0,64.04382577450001,,64.04382577450001
572694441,18222710,0,53.0,,53.0
572694441,572694457,0,53.0,,53.0
572694441,572694452,0,54.09104412886802,,54.09104412886802
572694441,662922,0,61.66078466312277,,61.66078466312277
18220160,578983160,0,68.83378726941604,,68.83378726941604
18220160,572694457,0,60.17781848573537,,60.17781848573537
18220160,662922,0,68.84276748135659,,68.84276748135659
662931,4007959784,0,63.07701211938549,,63.07701211938549
662931,578847340,0,68.78083391894239,,68.78083391894239
662931,578847326,0,68.80358788246474,,68.80358788246474
4007959784,662931,0,63.07701211938549,,63.07701211938549
4007959784,4007959753,0,54.81104186877988,,54.81104186877988
4007959784,20942978,0,53.24268894027107,,53.24268894027107
578847340,578847335,0,63.11284926042647,,63.11284926042647
578847340,578847354,0,68.80749661408365,,68.80749661408365
578847340,662931,0,68.78083391894239,,68.78083391894239
578847326,662931,0,68.80358788246474,,68.80358788246474
578847326,578847388,0,68.84756894813081,,68.84756894813081
578847326,1624926454,0,62.84247285583924,,62.84247285583924
687876,687883,0,66.58623703812827,,66.58623703812827
687876,12729163,0,63.400218320860404,,63.400218320860404
687876,7097821792,0,63.25885727732386,,63.25885727732386
687883,687876,0,66.58623703812827,,66.58623703812827
687883,12733807,0,65.86830583330072,,65.86830583330072
687883,298464615,0,67.6531018741515,,67.6531018741515
12729163,12729161,0,57.42698790438175,,57.42698790438175
12729163,12731080,0,58.20402200767796,,58.20402200767796
12729163,687876,0,63.400218320860404,,63.400218320860404
12729163,12729166,0,56.2931100281643,,56.2931100281643
7097821792,7097821791,0,60.2011383478755,,60.2011383478755
7097821792,7097821793,0,58.47468649059153,,58.47468649059153
7097821792,687876,0,63.25885727732387,,63.25885727732387
687878,12728023,0,68.97709026735507,,68.97709026735507
687878,6477350859,0,68.8996567880835,,68.8996567880835
687878,12728028,0,68.95063136001565,,68.95063136001565
12728023,687878,0,68.97709026735507,,68.97709026735507
12728023,294211789,0,68.69038526814252,,68.69038526814252
12728023,12728022,0,68.40450287298137,,68.40450287298137
6477350859,687878,0,68.8996567880835,,68.8996567880835
6477350859,8082257,0,68.57123109002417,,68.57123109002417
12728028,1793011787,0,69.01575831824383,,69.01575831824383
687879,3100662731,0,67.90226916753662,,67.90226916753662
687879,294211789,0,68.07459889007461,,68.07459889007461
687879,12731094,0,61.706572504675975,,61.706572504675975
3100662731,294211787,0,67.70587123952788,,67.70587123952788
3100662731,687879,0,67.90226916753662,,67.90226916753662
3100662731,1255213416,0,57.872691685660975,,57.872691685660975
294211789,3678064960,0,68.06245946508983,,68.06245946508983
294211789,687879,0,68.07459889007458,,68.07459889007458
294211789,12728023,0,68.69038526814252,,68.69038526814252
294211789,294217386,0,63.12674190307133,,63.12674190307133
12731094,12731107,0,62.43845517984951,,62.43845517984951
12731094,294217386,0,62.97069126582752,,62.97069126582752
12731094,12731095,0,58.41960445221744,,58.41960445221744
12731094,687879,0,61.70657250467598,,61.70657250467598
12733807,12733803,0,62.895209223118485,,62.895209223118485
12733807,5411124606,0,65.81932999637607,,65.81932999637607
12733807,687883,0,65.86830583330072,,65.86830583330072
12733807,7097821791,0,57.32084267615707,,57.32084267615707
298464615,1729667574,0,65.36684310463514,,65.36684310463514
298464615,294217395,0,59.938396570625116,,59.938396570625116
298464615,687883,0,67.6531018741515,,67.6531018741515
298464615,1669468928,0,67.67229484244967,,67.67229484244967
687888,4927557922,0,69.99723010362993,,69.99723010362993
687888,1787652839,0,69.15747491397691,,69.15747491397691
687888,26154553,0,66.4405280020215,,66.4405280020215
4927557922,687888,0,69.99723010362995,,69.99723010362995
4927557922,4679112802,0,69.23863466508931,,69.23863466508931
4927557922,4677457075,0,66.87309889788797,,66.87309889788797
1787652839,4927557922,0,69.17571891111166,,69.17571891111166
1787652839,26154491,0,68.88879074943517,,68.88879074943517
26154553,4679112803,0,62.71905444673293,,62.71905444673293
26154553,4679112804,0,56.22274140355795,,56.22274140355795
26154553,1421764852,0,61.139624367011024,,61.139624367011024
26154553,687888,0,66.4405280020215,,66.4405280020215
687890,10649907847,0,62.66074165261988,,62.66074165261988
687890,1356013901,0,59.2529578003329,,59.2529578003329
687890,10595776022,0,62.33258464995126,,62.33258464995126
10649907847,687890,0,62.660741652619876,,62.660741652619876
10649907847,10649907840,0,60.4312327435565,,60.4312327435565
10649907847,4677457075,0,62.9246767641064,,62.9246767641064
1356013901,10649907845,0,58.0,,58.0
1356013901,687890,0,59.2529578003329,,59.2529578003329
10595776022,26154570,0,62.38010287550628,,62.38010287550628
10595776022,1356013901,0,56.23497848875772,,56.23497848875772
10595776022,687890,0,62.33258464995126,,62.33258464995126
697520,3221718952,0,68.11737321649277,,68.11737321649277
697520,1620071174,0,67.38091802605824,,67.38091802605824
697520,4307365118,0,67.75506620830367,,67.75506620830367
3221718952,697520,0,68.11737321649275,,68.11737321649275
3221718952,9852000828,0,68.25459153173222,,68.25459153173222
1620071174,697520,0,67.38091802605825,,67.38091802605825
1620071174,10595183998,0,66.68049895240797,,66.68049895240797
1620071174,3778052387,0,63.184261732367624,,63.184261732367624
4307365118,4307365117,0,67.8741781640325,,67.8741781640325
4307365118,5642405506,0,65.41907795771729,,65.41907795771729
697523,1620080592,0,68.9899154920452,,68.9899154920452
697523,251455431,0,68.94276313592002,,68.94276313592002
697523,1801254778,0,69.07354219188295,,69.07354219188295
1620080592,9821927089,0,69.00601925145205,,69.00601925145205
1620080592,9821947481,0,68.87371870124738,,68.87371870124738
1620080592,9893481755,0,68.89205140504923,,68.89205140504923
251455431,697523,0,68.94276313592002,,68.94276313592002
251455431,9821947477,0,68.49336004218587,,68.49336004218587
1801254778,9821947474,0,68.98150371075053,,68.98150371075053
1801254778,1801254779,0,69.08131632127646,,69.08131632127646
697525,10962888521,0,68.0,,68.0
697525,411807254,0,67.95860167458227,,67.95860167458227
697525,5345627975,0,67.97902161958154,,67.97902161958154
10962888521,697525,0,68.0,,68.0
10962888521,6136218798,0,63.65101457947797,,63.65101457947797
10962888521,9821927113,0,66.84661186176228,,66.84661186176228
411807254,697525,0,67.95860167458227,,67.95860167458227
411807254,9821947464,0,66.46623241225862,,66.46623241225862
411807254,9821947473,0,67.6738882004328,,67.6738882004328
5345627975,318308988,0,67.9207771498547,,67.9207771498547
5345627975,9821927113,0,67.07340328148995,,67.07340328148995
697526,9893481731,0,68.67103624794201,,68.67103624794201
697526,9893481747,0,68.70709227803246,,68.70709227803246
9893481731,7689296024,0,67.54612003335069,,67.54612003335069
9893481731,697526,0,68.67103624794201,,68.67103624794201
9893481731,9893481744,0,68.3209804112432,,68.3209804112432
9893481747,9893481744,0,68.5905419590721,,68.5905419590721
9893481747,697528,0,68.74449108424831,,68.74449108424831
697528,559994824,0,68.7188102240599,,68.7188102240599
697528,9893481622,0,68.76505372603319,,68.76505372603319
559994824,9893481709,0,68.59706223817342,,68.59706223817342
559994824,697528,0,68.7188102240599,,68.7188102240599
559994824,9893481746,0,68.72362677786359,,68.72362677786359
9893481622,118869,0,68.9937770334643,,68.9937770334643
9893481622,3221719266,0,68.86532569782462,,68.86532569782462
697535,8088038,0,63.578734632605624,,63.578734632605624
697535,8088039,0,67.40207351205993,,67.40207351205993
8088038,7663271,0,62.60217555217496,,62.60217555217496
8088038,725307,0,59.01917260951877,,59.01917260951877
8088039,9286507854,0,67.92850631226085,,67.92850631226085
8088039,3249663594,0,67.22337881197681,,67.22337881197681
8088039,697535,0,67.40207351205993,,67.40207351205993
697537,257936251,0,67.9611037917112,,67.9611037917112
697537,9865275458,0,66.89442246509125,,66.89442246509125
697537,8087188,0,67.1373406153184,,67.1373406153184
257936251,9880498608,0,60.633316806942474,,60.633316806942474
257936251,697537,0,67.9611037917112,,67.9611037917112
257936251,251082725,0,67.44663630107532,,67.44663630107532
9865275458,6993924329,0,67.26921428051676,,67.26921428051676
9865275458,9865275455,0,65.70059648222554,,65.70059648222554
9865275458,697537,0,66.89442246509127,,66.89442246509127
8087188,281256780,0,67.67552023656003,,67.67552023656003
8087188,250621619,0,63.59216294533065,,63.59216294533065
8087188,8563518,0,58.21635592700941,,58.21635592700941
8087188,697537,0,67.1373406153184,,67.1373406153184
697538,300094079,0,68.08231578814758,,68.08231578814758
697538,3635260612,0,59.914295893471184,,59.914295893471184
697538,7224398,0,67.6242050881883,,67.6242050881883
300094079,300094070,0,69.0,,69.0
300094079,1190873099,0,68.96152199717264,,68.96152199717264
300094079,697538,0,68.08231578814757,,68.08231578814757
3635260612,24360092,0,56.70506045736671,,56.70506045736671
3635260612,6854176730,0,53.16193937536017,,53.16193937536017
7224398,7224397,0,67.37809360526632,,67.37809360526632
7224398,24360092,0,64.18263467065262,,64.18263467065262
7224398,697538,0,67.6242050881883,,67.6242050881883
697540,6534097564,0,68.91063558468626,,68.91063558468626
697540,118732,0,68.95623167802654,,68.95623167802654
697540,1051243570,0,68.78187447688721,,68.78187447688721
6534097564,697540,0,68.91063558468626,,68.91063558468626
6534097564,6923436070,0,68.78900476803167,,68.78900476803167
6534097564,6910140206,0,68.40931591209957,,68.40931591209957
697543,298795883,0,59.38238302576276,,59.38238302576276
697543,251082727,0,67.13955198919781,,67.13955198919781
298795883,298795880,0,63.053446201680316,,63.053446201680316
298795883,257936251,0,63.082124590526746,,63.082124590526746
251082727,251082725,0,63.6859653269757,,63.6859653269757
251082727,697535,0,66.9496301014372,,66.9496301014372
697547,298629940,0,69.0,,69.0
697547,697797,0,68.99426147634887,,68.99426147634887
697547,1574166957,0,68.91794250302472,,68.91794250302472
298629940,697547,0,69.0,,69.0
298629940,298629942,0,69.0,,69.0
298629940,8118508,0,69.0,,69.0
697797,697547,0,68.99426147634887,,68.99426147634887
697797,697799,0,68.94108888651814,,68.94108888651814
697797,697795,0,66.57110466613962,,66.57110466613962
1574166957,560313396,0,68.80803894606467,,68.80803894606467
1574166957,1574166949,0,59.992880959559244,,59.992880959559244
1574166957,5467130607,0,68.9317178181857,,68.9317178181857
697549,298548451,0,69.0,,69.0
697549,1446653209,0,69.0,,69.0
697549,6646132086,0,68.86381249262399,,68.86381249262399
298548451,697549,0,69.0,,69.0
298548451,7726386285,0,69.0,,69.0
1446653209,559943597,0,68.9905193539211,,68.9905193539211
6646132086,697791,0,66.62293555463603,,66.62293555463603
6646132086,1446653209,0,68.40358445605489,,68.40358445605489
6646132086,697549,0,68.8684818735881,,68.8684818735881
697773,6949628450,0,69.0,,69.0
697773,7235696,0,69.0,,69.0
6949628450,2933644801,0,69.0,,69.0
6949628450,1495196192,0,69.0,,69.0
7235696,298548436,0,69.0,,69.0
697775,1153588532,0,64.99769712104819,,64.99769712104819
697775,3100571356,0,65.9803146911525,,65.9803146911525
1153588532,697775,0,64.99769712104819,,64.99769712104819
1153588532,2402868685,0,62.6214449763096,,62.6214449763096
1153588532,1153588541,0,59.58130149414831,,59.58130149414831
3100571356,697775,0,65.9803146911525,,65.9803146911525
3100571356,3627218944,0,68.2196730169592,,68.2196730169592
3100571356,3100571343,0,64.2608223274491,,64.2608223274491
697777,7217663,0,61.52226370236283,,61.52226370236283
697777,295320519,0,62.51309014037887,,62.51309014037887
697777,2402868685,0,61.61530780907326,,61.61530780907326
7217663,697777,0,61.52226370236283,,61.52226370236283
7217663,706250,0,55.77527675809201,,55.77527675809201
7217663,14924274,0,55.44430574676958,,55.44430574676958
295320519,1574174852,0,63.30008348753113,,63.30008348753113
295320519,3396830265,0,59.84146368848244,,59.84146368848244
295320519,697777,0,62.51309014037888,,62.51309014037888
2402868685,697777,0,61.61530780907326,,61.61530780907326
2402868685,1153588532,0,62.6214449763096,,62.6214449763096
2402868685,2402868700,0,61.45064696040027,,61.45064696040027
697781,289673466,0,62.435048316919044,,62.435048316919044
697781,279694020,0,57.71533898821238,,57.71533898821238
697781,697783,0,62.75699766112366,,62.75699766112366
289673466,697781,0,62.435048316919044,,62.435048316919044
289673466,7217661,0,62.82568046516946,,62.82568046516946
289673466,1438769151,0,60.118296218654166,,60.118296218654166
279694020,697781,0,57.71533898821238,,57.71533898821238
697783,5305065025,0,57.4189045078996,,57.4189045078996
697783,7640667,0,64.89563431646053,,64.89563431646053
697783,697781,0,62.756997661123656,,62.756997661123656
5305065025,5305065018,0,53.85179017942542,,53.85179017942542
7640667,8574699,0,65.17180304317529,,65.17180304317529
7640667,697783,0,64.89563431646053,,64.89563431646053
7640667,257790041,0,61.93121231332132,,61.93121231332132
697791,6496142656,0,59.10106634493783,,59.10106634493783
697791,6646132086,0,66.62293555463603,,66.62293555463603
697791,1374694354,0,63.0,,63.0
697791,7217655,0,61.730545100714316,,61.730545100714316
6496142656,8088643,0,59.70806791417559,,59.70806791417559
6496142656,6496142661,0,57.35932636426205,,57.35932636426205
1374694354,278113644,0,57.44508313858687,,57.44508313858687
1374694354,1574166954,0,63.0,,63.0
1374694354,697791,0,63.0,,63.0
7217655,7217659,0,66.04559144332984,,66.04559144332984
